,Cust_ID,Staff_ID,Amt,Prod,date
742,103,38,38000,J,25-Sep-21
743,221,186,3500,H,25-Aug-20
744,349,69,19500,F,2-Aug-19
745,211,16,44500,E,16-Sep-21
746,26,243,11000,B,10-Jul-21
747,375,121,47000,A,12-Jul-19
748,279,235,24500,G,16-Aug-21
749,82,284,34500,B,16-May-21
750,212,35,32000,B,10-Mar-21
751,177,247,13500,J,1-Jun-19
752,378,109,48500,F,3-May-19
753,145,13,31500,F,23-Jul-19
754,322,206,32500,H,13-Mar-21
755,44,208,47000,A,22-Oct-19
756,96,71,27000,B,3-Jun-21
757,156,87,1000,E,26-Apr-19
758,268,124,32000,J,3-Apr-19
759,5,61,17500,C,25-Mar-19
760,185,192,20000,A,24-Jun-21
761,114,178,32500,A,23-Oct-20
762,71,163,44500,G,21-Jan-19
763,345,109,39500,B,14-Nov-20
764,360,168,11500,A,17-Oct-19
765,39,159,23500,D,4-Nov-19
766,238,283,16000,E,3-May-21
767,73,292,21500,D,16-Feb-20
768,357,184,24000,D,2-Feb-21
769,367,34,43000,A,13-Dec-20
770,63,60,19000,J,23-Jan-19
771,218,33,47500,I,20-Jun-19
772,37,229,37000,C,6-Dec-19
773,125,252,30500,A,12-Sep-20
774,18,177,9500,J,9-Dec-20
775,190,45,10500,H,30-Sep-20
776,64,17,44000,G,27-Oct-20
777,205,165,21500,D,13-Apr-20
778,254,73,32500,I,19-Jan-21
779,385,238,41000,E,28-Jul-19
780,302,290,48500,D,27-Oct-19
781,100,253,21000,G,3-Nov-20
782,91,73,29500,E,16-Aug-20
783,193,234,4500,I,25-Jul-21
784,59,177,23000,B,4-Jul-21
785,391,271,44500,D,11-Feb-21
786,55,147,26500,F,26-Oct-19
787,284,71,40000,J,15-Jun-19
788,228,198,11000,F,8-Feb-21
789,375,128,25500,I,23-Apr-19
790,126,101,30500,I,10-Mar-21
791,147,267,30000,J,14-Nov-19
792,2,62,28500,B,21-Jun-20
793,357,182,16000,E,18-Feb-20
794,118,1,48500,C,13-Jul-20
795,195,96,45000,A,25-Apr-20
796,355,288,3500,C,6-Oct-20
797,224,290,6500,B,24-Feb-19
798,141,52,10500,J,22-Dec-20
799,35,50,7500,E,23-Sep-20
800,70,235,41500,A,26-Mar-21
801,186,26,49000,J,3-Jan-19
802,344,30,44000,B,30-Jun-20
803,293,51,24500,C,5-Dec-19
804,155,142,19500,C,22-Mar-19
805,159,288,4500,G,8-Apr-20
806,368,132,11000,A,30-May-19
807,116,177,19500,D,9-Feb-20
808,196,197,6000,H,7-Feb-20
809,71,191,24500,H,19-May-21
810,234,133,500,D,18-Apr-20
811,342,31,28500,F,27-Jan-19
812,173,203,38000,E,2-Apr-19
813,173,21,49000,G,18-Apr-20
814,98,152,28500,D,24-Dec-20
815,2,30,21500,E,1-Feb-20
816,60,87,39500,G,25-Jun-19
817,107,189,46500,G,13-Aug-19
818,210,284,35000,G,13-Nov-20
819,334,185,25500,F,21-Feb-19
820,138,82,19500,F,13-May-20
821,311,145,38500,H,7-Sep-19
822,228,293,3000,D,30-Mar-19
823,380,207,41500,A,11-Feb-21
824,367,138,43500,D,18-Jun-20
825,191,137,9000,J,16-May-19
826,144,80,45000,E,27-Jan-20
827,156,250,1000,F,4-Oct-19
828,332,289,30500,D,18-Feb-20
829,334,106,24000,J,28-Apr-19
830,203,276,29000,I,21-Jan-19
831,357,107,44000,C,4-Feb-21
832,98,165,43500,I,27-May-21
833,115,137,22500,F,25-Feb-19
834,96,299,26000,B,20-Jan-20
835,122,18,22500,B,9-Apr-21
836,38,275,45500,F,29-Jan-21
837,117,85,16000,D,12-Jul-19
838,270,195,2500,C,31-Oct-20
839,216,157,2500,E,19-Jun-20
840,102,203,8000,F,27-Apr-19
841,232,171,45000,B,4-Dec-20
842,378,71,8000,I,29-Jan-19
843,314,141,32000,A,19-Apr-21
844,313,40,7500,C,9-Feb-19
845,369,6,43000,A,18-Apr-21
846,133,40,38500,F,12-Aug-20
847,170,62,31000,G,1-Nov-20
848,292,46,500,E,30-Nov-19
849,13,108,33000,F,18-Mar-21
850,239,235,49000,J,6-Sep-19
851,28,250,29500,A,4-Jun-19
852,172,124,45000,E,25-Oct-19
853,138,102,3000,D,28-Jun-19
854,378,150,5000,D,31-Jan-19
855,219,38,22500,F,15-Apr-21
856,383,126,22000,G,11-Oct-20
857,320,257,7000,E,30-Dec-20
858,314,144,44500,E,16-Sep-21
859,177,140,20000,E,4-Nov-19
860,90,67,22500,D,31-May-21
861,222,239,12500,E,11-Jun-21
862,378,246,12000,F,24-Feb-20
863,380,29,13000,I,4-Nov-19
864,231,137,22000,B,24-May-20
865,306,216,30500,F,6-Sep-20
866,217,221,41000,J,15-Mar-21
867,229,152,21000,E,22-Jun-19
868,180,119,26000,F,12-Feb-20
869,321,127,1500,J,28-Jan-20
870,51,291,48000,E,21-Feb-20
871,259,173,42500,F,12-Oct-20
872,274,14,41000,E,1-Sep-21
873,271,300,13000,D,1-Jul-20
874,305,28,40500,F,1-Jun-20
875,6,276,44500,H,29-Apr-21
876,81,171,2500,J,15-Feb-19
877,256,248,33500,E,18-Aug-21
878,327,290,2500,B,13-Nov-19
879,154,127,5500,C,3-May-21
880,325,175,19500,C,16-Jul-21
881,165,210,46000,A,20-Jan-21
882,267,214,44000,B,9-May-20
883,267,255,9500,G,5-Apr-19
884,265,33,28000,F,27-Jul-19
885,44,211,40500,G,11-Jul-20
886,219,235,25000,E,7-Dec-19
887,345,142,18000,F,4-Feb-20
888,229,229,14500,I,30-Dec-20
889,262,68,22500,J,13-Oct-19
890,161,250,36500,A,4-Jan-21
891,369,211,37000,C,8-Jan-20
892,25,248,50000,C,8-Apr-19
893,254,88,24000,G,14-Aug-20
894,103,113,34500,C,30-Oct-20
895,271,202,15500,I,8-Jun-20
896,136,171,24000,B,2-Apr-20
897,207,78,23500,H,25-Jul-21
898,219,188,10500,E,31-Oct-20
899,88,176,40500,B,28-Jul-20
900,180,24,33500,E,1-Apr-19
901,156,148,46000,I,25-Mar-19
902,23,102,2000,H,30-Jul-20
903,15,212,3000,D,7-Apr-21
904,397,232,29000,G,22-Oct-19
905,187,82,16500,A,28-May-20
906,152,96,12000,E,17-Aug-19
907,351,111,13000,A,5-Apr-19
908,47,155,17500,E,20-Jan-21
909,363,101,9000,B,17-May-19
910,370,231,42000,D,19-Jun-20
911,29,69,17500,J,7-Mar-19
912,163,34,16500,I,24-Jan-21
913,148,66,13000,E,7-Sep-19
914,207,125,28500,D,12-Dec-20
915,162,56,17000,E,23-Apr-21
916,48,98,33000,F,6-Feb-19
917,386,222,11000,B,24-Aug-20
918,77,5,49500,E,31-Oct-19
919,309,164,41000,E,13-Dec-19
920,125,295,39500,I,6-Feb-19
921,392,237,5500,H,12-Feb-20
922,383,151,6500,B,8-Sep-19
923,158,102,13500,D,20-Apr-21
924,77,90,500,F,22-Aug-20
925,220,88,4000,D,11-May-21
926,165,208,34500,G,20-Aug-20
927,361,206,8000,H,21-May-19
928,381,180,20000,H,19-May-20
929,138,264,36000,F,26-Jul-21
930,96,229,17000,F,22-May-19
931,167,129,14500,E,30-May-20
932,318,269,11500,J,15-Jun-19
933,104,61,37000,J,12-Aug-20
934,274,80,11000,I,10-Dec-19
935,131,204,44500,I,17-Feb-19
936,97,33,17500,D,21-Apr-21
937,232,89,24000,F,8-Apr-20
938,273,286,35000,C,23-Dec-20
939,7,149,4500,G,1-Jun-19
940,144,7,48000,H,23-Jul-19
941,175,56,14500,F,26-May-21
942,363,188,43000,I,7-Mar-21
943,259,264,30000,B,30-Apr-19
944,199,70,8000,C,1-Jun-20
945,270,211,2000,F,20-Jan-21
946,346,173,42000,D,29-Mar-21
947,57,182,42500,D,19-Mar-19
948,294,215,21000,D,8-May-21
949,95,154,21000,D,19-Oct-19
950,42,145,16500,G,20-Sep-21
951,328,58,23000,C,26-Oct-19
952,299,284,29500,J,28-Feb-21
953,22,47,7000,B,1-Jul-21
954,51,160,13500,F,2-Feb-20
955,342,65,36000,J,6-Oct-19
956,231,188,6000,F,20-May-19
957,125,242,41000,J,2-Sep-20
958,381,129,37000,I,30-Mar-20
959,191,219,17000,B,25-Jun-19
960,205,259,7000,D,13-Aug-20
961,166,97,25500,F,21-Apr-20
962,2,289,12000,C,13-Apr-20
963,147,200,11000,H,23-Mar-21
964,13,103,19500,F,25-Sep-20
965,56,63,29000,D,15-Aug-19
966,370,207,29000,A,23-Jun-19
967,302,101,37500,I,29-Aug-21
968,38,149,37000,F,4-Apr-19
969,316,246,33500,E,19-Feb-20
970,290,3,5500,G,18-Mar-19
971,30,141,29500,J,18-May-20
972,286,269,13500,J,16-Sep-21
973,302,289,16500,H,30-Oct-20
974,367,141,37500,F,18-May-20
975,295,123,11000,I,27-Jun-21
976,1,296,22000,C,14-Apr-21
977,273,82,26000,G,23-Jan-19
978,220,78,5000,E,6-Jun-19
979,187,202,26500,J,2-Jun-19
980,121,168,19500,D,4-Oct-20
981,59,78,36500,J,24-Dec-20
982,149,129,39000,E,15-Aug-21
983,316,183,10500,H,12-Mar-20
984,324,2,12500,C,17-Aug-21
985,202,205,45500,D,12-Apr-19
986,7,269,41500,B,6-Mar-21
987,361,41,12000,C,26-Oct-19
988,186,276,15500,I,14-Jan-20
989,150,189,26500,B,10-Sep-19
990,138,70,48000,C,12-Apr-19
991,53,55,34500,H,4-May-21
992,255,141,2500,I,26-Mar-20
993,206,237,18000,C,13-Jan-21
994,351,115,4000,B,27-Nov-19
995,3,74,8500,G,13-Mar-20
996,249,115,35000,E,12-Sep-19
997,340,117,33000,H,24-Aug-21
998,17,146,38500,B,13-Apr-20
999,83,197,45500,F,3-Aug-19
1000,320,41,38500,F,13-Dec-19
1001,242,22,23000,J,25-Mar-20
1002,91,156,39000,C,23-Jul-20
1003,3,293,31500,B,11-Jun-19
1004,355,170,23000,A,17-May-20
1005,205,1,18500,B,7-Jul-20
1006,98,288,30500,E,21-Sep-20
1007,201,144,29500,B,10-Aug-21
1008,332,60,6000,J,20-Sep-21
1009,392,66,18000,E,5-Aug-21
1010,348,3,19000,D,30-Sep-20
1011,385,216,32000,D,5-Jul-21
1012,240,283,29000,G,27-Jan-20
1013,113,12,29500,D,2-Aug-20
1014,227,192,23500,D,12-Jan-21
1015,229,84,37500,G,26-Jan-21
1016,379,150,21500,D,22-Oct-19
1017,153,276,1500,J,19-Mar-21
1018,381,232,37500,H,23-Sep-21
1019,390,42,25000,J,7-Aug-21
1020,142,212,2000,C,8-May-20
1021,85,36,45500,D,5-Feb-21
1022,189,2,32500,G,9-Jan-21
1023,324,272,44500,D,20-Nov-20
1024,45,49,43000,B,11-Feb-19
1025,352,159,13500,G,18-Mar-19
1026,195,205,50000,A,29-Mar-21
1027,115,113,47000,I,1-Mar-21
1028,164,7,23500,D,1-Apr-20
1029,314,76,41500,J,21-Sep-20
1030,69,292,22500,C,12-Nov-19
1031,25,273,28500,H,20-May-20
1032,166,162,32000,G,24-Aug-19
1033,26,170,13500,I,8-Dec-19
1034,104,285,28500,I,17-Jan-19
1035,135,184,28000,E,2-Apr-19
1036,256,12,2000,J,11-Sep-20
1037,119,224,2000,D,14-Jun-20
1038,42,262,12500,H,9-Aug-21
1039,191,252,19000,A,24-Jul-21
1040,165,147,33000,A,9-Mar-21
1041,281,71,25000,G,25-Mar-20
1042,64,59,500,J,6-Sep-21
1043,179,227,7500,A,27-Jun-19
1044,378,182,30500,C,24-Aug-21
1045,264,60,1500,A,17-Aug-20
1046,41,28,1000,H,21-Feb-20
1047,38,236,7000,F,15-Jun-19
1048,380,86,13500,H,22-Jun-21
1049,41,219,39500,E,7-Aug-21
1050,140,294,11500,H,31-Aug-19
1051,327,96,34000,D,9-Jan-21
1052,261,247,46500,A,12-Jan-20
1053,161,224,21500,D,27-Oct-20
1054,258,265,33500,D,3-May-21
1055,218,220,14000,H,13-Jan-21
1056,46,233,2500,B,7-Aug-19
1057,329,101,40500,E,30-Apr-19
1058,306,140,44000,H,30-Apr-21
1059,78,37,23500,J,28-Oct-19
1060,102,289,7500,B,31-Jan-20
1061,308,244,12000,C,28-May-19
1062,249,218,24000,A,3-May-21
1063,318,13,48000,J,6-Dec-19
1064,233,36,34500,C,14-Sep-21
1065,343,45,11500,G,29-May-19
1066,362,195,45000,E,1-Jun-19
1067,165,136,47000,H,1-May-21
1068,314,17,30500,I,8-May-19
1069,123,28,30500,G,14-Jul-19
1070,352,161,41500,A,14-Nov-20
1071,353,237,26000,G,27-Mar-21
1072,374,23,7500,J,5-Nov-19
1073,319,67,46500,E,9-Aug-21
1074,273,13,12000,A,19-Oct-20
1075,106,147,29000,J,8-Aug-21
1076,153,143,29500,F,26-Dec-19
1077,244,214,42500,J,5-Mar-20
1078,357,154,31000,D,12-Sep-20
1079,284,98,9000,A,16-Oct-20
1080,385,11,10000,A,3-Nov-20
1081,305,84,35000,J,14-Mar-19
1082,185,213,44500,B,16-Jun-19
1083,174,8,16500,B,21-Sep-19
1084,4,289,28500,G,7-Feb-21
1085,313,240,5000,G,3-Sep-20
1086,90,73,31500,H,12-Feb-19
1087,57,196,44500,F,22-Aug-20
1088,193,291,29500,H,20-Jul-19
1089,76,155,14500,C,14-Aug-19
1090,226,53,4500,B,18-Nov-20
1091,75,40,7000,I,5-Jul-20
1092,170,250,31500,E,12-May-19
1093,184,204,15000,H,6-Feb-20
1094,227,93,16500,D,9-Jun-20
1095,128,47,2500,B,18-Dec-20
1096,2,46,38000,D,14-Dec-20
1097,293,175,25000,I,9-Sep-21
1098,262,54,12000,A,26-May-21
1099,355,184,13000,C,13-Jan-20
1100,9,237,29000,E,8-Jul-21
1101,381,174,10000,C,12-Mar-19
1102,202,147,45500,E,13-May-20
1103,320,242,5000,H,15-Sep-19
1104,230,179,15000,A,28-Jan-21
1105,104,142,7500,A,21-May-21
1106,66,43,11000,E,7-Dec-20
1107,73,166,37500,H,3-Nov-19
1108,359,28,28000,I,22-Apr-21
1109,256,191,16500,B,31-Mar-19
1110,292,63,5000,A,12-Jan-20
1111,364,217,37000,H,19-Sep-19
1112,374,296,13000,D,11-Aug-19
1113,163,98,4000,E,17-Feb-21
1114,98,3,5500,B,12-Aug-21
1115,9,31,41000,F,17-Sep-19
1116,213,86,17500,I,2-Jun-21
1117,172,52,49500,C,31-Mar-19
1118,313,160,31500,A,15-Jan-21
1119,388,121,14500,A,12-Aug-20
1120,303,292,18000,I,20-Jun-19
1121,177,99,7500,D,24-Apr-20
1122,328,115,11500,I,6-Jan-21
1123,245,243,5000,F,5-Nov-20
1124,278,125,15500,C,29-Mar-19
1125,125,118,39000,G,11-Jun-21
1126,244,64,3500,C,7-Feb-21
1127,274,262,2500,I,31-Mar-20
1128,188,276,20500,A,30-Aug-21
1129,158,159,34000,G,10-Jul-20
1130,98,169,10000,D,26-Jul-19
1131,380,16,31500,I,16-Apr-20
1132,61,35,17500,F,25-Oct-19
1133,223,181,1500,F,4-Apr-19
1134,8,145,21500,J,18-Sep-19
1135,300,116,10000,A,10-Feb-19
1136,286,153,49000,I,3-Feb-19
1137,318,22,17000,A,28-Jan-19
1138,184,282,15000,G,21-Feb-19
1139,382,68,45500,G,13-Aug-20
1140,256,192,25500,H,18-Feb-20
1141,319,166,23500,D,14-Nov-19
1142,63,11,42500,F,25-Aug-20
1143,31,129,49000,A,10-Oct-19
1144,329,52,39000,G,21-Sep-20
1145,396,238,19500,G,27-Oct-19
1146,182,290,44500,C,5-Nov-20
1147,126,58,22500,I,2-Aug-20
1148,354,229,43500,G,16-Dec-19
1149,276,121,33000,D,28-Jun-20
1150,227,121,500,D,6-Aug-21
1151,293,260,46000,D,11-Mar-19
1152,176,248,26500,B,7-Aug-19
1153,278,77,2000,D,19-Jul-20
1154,323,76,16500,C,8-Dec-19
1155,265,88,48500,G,6-Dec-20
1156,253,123,23000,F,21-Nov-19
1157,365,265,2000,E,25-Jul-20
1158,392,50,42000,H,11-Jul-20
1159,177,169,22500,F,10-Feb-21
1160,41,93,15000,H,6-Oct-19
1161,187,265,20500,B,25-Apr-19
1162,242,129,13000,F,12-Feb-20
1163,22,205,40000,J,27-Sep-19
1164,332,298,43500,J,6-Sep-21
1165,232,39,35500,G,11-Jan-19
1166,299,172,48500,I,29-Jun-21
1167,42,277,44500,J,11-Dec-19
1168,56,127,13500,F,7-May-19
1169,56,260,31500,C,10-Nov-20
1170,211,101,4500,C,23-Jul-21
1171,93,152,21500,I,21-Jun-21
1172,237,208,43000,B,29-Apr-21
1173,212,87,2500,H,16-Apr-19
1174,397,188,500,C,13-Jul-21
1175,74,29,23500,B,10-Apr-20
1176,328,244,12000,I,13-Nov-19
1177,85,127,36000,F,27-May-19
1178,137,228,31500,F,25-Dec-20
1179,273,8,8000,I,12-Feb-19
1180,150,180,33500,G,17-Mar-21
1181,43,245,40000,A,5-Apr-20
1182,124,142,21000,C,13-May-20
1183,281,31,14500,C,14-Feb-19
1184,150,77,24000,D,2-Jul-20
1185,324,241,500,J,15-Mar-20
1186,222,132,9000,J,7-Jan-21
1187,196,201,31500,A,26-Aug-20
1188,365,30,10000,F,4-Nov-19
1189,202,7,9000,C,13-Jul-20
1190,149,133,33500,I,20-Apr-19
1191,7,2,38500,F,8-Jun-20
1192,32,275,41000,B,31-Jan-19
1193,62,201,27500,J,6-Aug-21
1194,15,7,23000,I,13-May-20
1195,365,245,41500,F,16-Apr-19
1196,229,227,39000,E,7-Jan-21
1197,223,124,45500,E,21-Mar-19
1198,236,163,27500,F,31-May-21
1199,290,109,2000,I,3-Dec-20
1200,57,185,30000,B,1-Nov-20
1201,366,255,20500,I,9-Jun-20
1202,7,296,4000,H,3-Sep-20
1203,311,171,1000,E,17-Apr-19
1204,126,62,28500,A,22-Mar-20
1205,52,88,500,F,18-Jun-21
1206,365,271,22000,H,11-Oct-20
1207,354,129,13000,H,23-Feb-19
1208,216,170,36500,H,21-Dec-19
1209,236,79,39500,B,26-Sep-19
1210,350,240,17500,J,20-Apr-20
1211,58,1,13000,A,26-Nov-19
1212,62,191,26500,B,31-Oct-20
1213,389,220,1000,C,11-Apr-19
1214,171,65,1500,I,29-Aug-19
1215,199,41,47500,E,12-Sep-20
1216,59,192,45500,B,21-Jul-19
1217,184,230,18000,E,28-Aug-19
1218,247,272,39500,B,28-Oct-20
1219,270,116,3500,F,17-May-20
1220,156,187,34500,D,5-May-21
1221,144,157,37500,G,17-Dec-19
1222,145,14,27000,C,19-May-20
1223,118,146,17500,B,2-Jan-20
1224,153,150,25500,J,4-Mar-20
1225,225,194,23000,I,26-Oct-20
1226,69,154,45000,G,20-Sep-19
1227,195,255,19500,G,21-Aug-19
1228,21,109,1000,F,12-Mar-21
1229,268,258,30000,E,23-Apr-20
1230,91,2,48500,A,14-Jan-19
1231,113,54,12500,J,19-Jun-19
1232,251,27,19500,I,10-Apr-21
1233,325,95,17000,D,19-Feb-20
1234,186,52,42500,F,3-Oct-19
1235,138,61,46000,A,15-Jul-19
1236,179,112,32000,I,19-Aug-21
1237,215,61,48000,E,11-Jul-21
1238,394,170,12000,J,10-Sep-21
1239,293,292,31500,G,2-Jun-21
1240,102,242,39000,A,22-Mar-20
1241,78,58,16000,J,27-Apr-19
1242,161,243,24500,A,23-May-20
1243,284,259,18000,B,16-Aug-21
1244,366,90,20000,A,25-Jan-19
1245,348,106,20500,F,17-Mar-21
1246,343,56,37000,F,10-Feb-19
1247,203,261,12000,G,8-Apr-21
1248,318,291,12500,J,28-May-19
1249,201,122,19000,G,23-Jan-20
1250,6,137,31000,E,16-Jul-21
1251,169,164,7000,I,24-Jul-20
1252,221,42,22000,D,14-May-21
1253,285,153,33500,C,4-Jun-20
1254,56,23,8000,E,15-Jul-21
1255,182,234,30000,I,19-Dec-20
1256,167,155,37000,I,31-Dec-19
1257,277,229,15000,F,24-May-21
1258,88,154,17500,F,26-Feb-19
1259,15,288,19000,E,2-Jan-20
1260,289,78,28000,I,13-Sep-21
1261,17,94,22500,C,20-Feb-21
1262,297,155,3000,I,2-Sep-19
1263,21,136,46500,I,29-Apr-19
1264,380,285,32000,I,20-Jun-19
1265,31,291,18000,C,7-Mar-19
1266,374,246,50000,C,10-Nov-20
1267,98,146,33500,H,5-Sep-21
1268,140,295,48500,J,11-May-20
1269,112,195,35500,F,3-Oct-20
1270,166,41,25500,D,22-Sep-20
1271,56,104,5500,G,4-May-20
1272,50,71,31000,I,14-Oct-20
1273,347,260,46500,F,1-Dec-19
1274,374,175,2000,E,26-May-21
1275,105,231,23500,D,3-Dec-19
1276,22,92,41000,G,23-Jun-19
1277,141,2,24000,G,29-Mar-21
1278,246,289,26000,D,1-May-20
1279,29,249,48500,F,2-Jan-20
1280,28,205,28500,C,26-Sep-20
1281,363,87,27500,A,27-Jun-19
1282,40,171,41000,E,5-Apr-20
1283,398,135,49500,G,5-May-21
1284,384,131,7500,J,22-Oct-20
1285,72,159,21500,B,5-Jul-19
1286,165,25,20500,G,27-Feb-20
1287,249,130,4500,J,21-Jan-19
1288,169,202,31500,H,6-Nov-19
1289,313,28,43500,A,24-Mar-20
1290,368,100,7500,D,16-Oct-19
1291,113,125,5000,H,14-Apr-20
1292,330,236,39000,J,26-Jul-21
1293,11,108,14000,F,17-Sep-20
1294,116,221,41500,B,11-Oct-19
1295,101,18,28500,D,12-May-21
1296,143,210,15500,H,30-Sep-19
1297,131,37,49000,E,17-Apr-19
1298,10,182,36500,E,22-Jun-19
1299,363,105,29500,A,12-May-20
1300,187,148,16500,J,13-Aug-20
1301,211,144,49000,G,23-Mar-21
1302,200,119,43500,H,29-Mar-20
1303,285,102,39500,E,11-Nov-19
1304,39,92,39000,F,20-Nov-19
1305,349,258,5000,A,24-Dec-19
1306,186,126,11000,A,16-Sep-20
1307,234,32,29000,B,6-Sep-21
1308,275,182,20000,F,14-Mar-20
1309,326,272,13500,C,28-Feb-20
1310,264,114,1000,C,29-Jul-21
1311,124,250,11500,H,25-Apr-21
1312,53,34,12000,B,12-Oct-20
1313,253,88,3000,E,10-Jan-20
1314,263,18,8500,B,7-May-21
1315,257,250,40000,J,14-May-19
1316,123,286,29000,J,10-Jun-19
1317,390,233,49500,F,12-Jun-19
1318,346,237,50000,H,8-Mar-20
1319,76,169,41500,J,1-Jul-20
1320,76,253,44000,H,30-May-20
1321,129,47,47000,E,24-Feb-19
1322,174,264,38000,I,18-Dec-19
1323,328,110,45000,A,9-May-21
1324,142,96,23500,E,26-Sep-19
1325,337,25,1500,I,9-May-19
1326,49,295,48000,I,21-Sep-21
1327,188,112,9000,A,1-Mar-19
1328,323,2,1500,H,8-Feb-19
1329,237,167,32500,H,5-Jun-20
1330,287,207,21500,H,11-May-20
1331,273,153,35500,E,18-Sep-21
1332,171,23,4000,I,18-Feb-19
1333,74,137,26000,F,22-Apr-19
1334,221,20,36500,A,15-Dec-20
1335,20,276,44500,D,13-Feb-20
1336,183,241,31000,F,29-Nov-20
1337,396,210,45000,I,14-Sep-20
1338,108,15,34000,E,26-Jun-21
1339,369,113,33000,G,5-Feb-21
1340,125,110,3500,G,31-Aug-20
1341,259,203,49000,B,22-Jan-20
1342,390,226,25000,F,29-May-21
1343,353,216,32500,F,13-May-20
1344,205,224,13500,B,15-Mar-21
1345,34,72,7000,A,9-Jul-19
1346,228,115,25000,J,14-Oct-20
1347,48,248,7500,G,8-Nov-19
1348,327,134,22500,I,17-Jan-19
1349,16,239,4500,A,10-Jul-19
1350,249,251,2000,B,15-May-21
1351,341,242,33500,D,24-Sep-19
1352,85,203,32000,J,5-Sep-20
1353,92,296,40000,D,22-Jun-20
1354,77,29,41000,H,8-Dec-20
1355,375,42,46000,I,24-Jul-21
1356,227,122,36000,B,6-Jan-21
1357,80,83,27500,D,23-May-21
1358,138,261,20000,D,8-May-19
1359,50,81,45500,G,23-Jul-20
1360,390,300,39000,F,12-Jun-19
1361,35,23,24500,B,28-Feb-19
1362,260,172,17500,G,10-Feb-21
1363,263,164,10500,A,13-Jun-19
1364,131,181,14500,I,15-Sep-19
1365,356,243,15000,E,13-Aug-19
1366,190,260,5000,E,31-May-20
1367,163,144,23500,B,3-May-20
1368,293,212,16500,D,15-Jul-20
1369,9,111,21500,A,5-Jul-21
1370,132,170,36000,E,26-Jul-21
1371,348,230,29000,J,1-Jul-19
1372,299,176,20500,I,29-Feb-20
1373,47,13,8000,A,20-Dec-20
1374,370,40,33500,E,11-Feb-21
1375,292,284,31000,B,18-Jul-21
1376,3,42,38500,B,4-May-21
1377,220,292,10500,E,21-Jun-19
1378,318,206,33000,E,27-Jun-21
1379,43,260,14500,C,28-Aug-21
1380,106,160,16000,G,9-May-21
1381,222,91,5500,J,14-Mar-19
1382,206,156,500,I,30-May-19
1383,197,192,8500,I,13-Jan-19
1384,308,216,2000,B,16-Oct-19
1385,34,168,43500,F,1-Apr-20
1386,61,71,10000,E,6-Jun-21
1387,234,41,6000,J,12-Oct-19
1388,243,62,19000,E,28-Oct-20
1389,263,198,7500,D,4-Apr-21
1390,186,148,16000,G,12-Sep-20
1391,144,249,29500,C,13-May-20
1392,250,214,40000,B,2-Apr-21
1393,353,240,35500,B,30-Jul-19
1394,87,243,42000,H,20-Mar-20
1395,231,300,20500,I,24-Jun-19
1396,120,41,47500,G,9-Sep-20
1397,215,86,1000,B,5-Sep-19
1398,58,52,33000,I,9-Apr-19
1399,272,248,28000,B,4-Mar-20
1400,274,163,14000,D,22-Aug-20
1401,357,224,17500,B,10-Feb-20
1402,180,41,32000,F,19-Aug-20
1403,46,300,11000,H,18-Sep-20
1404,35,293,21000,I,21-May-19
1405,307,119,46500,G,16-Oct-19
1406,224,89,15500,C,23-Jan-20
1407,328,1,3500,E,2-Sep-20
1408,185,148,18000,H,24-May-20
1409,27,31,32000,C,2-Feb-20
1410,160,169,43500,C,5-Aug-21
1411,75,136,34000,E,12-Mar-20
1412,6,27,26500,E,3-Sep-20
1413,215,257,38500,J,30-Dec-20
1414,73,204,30000,G,6-Feb-21
1415,180,36,21500,B,17-Sep-21
1416,385,237,500,C,12-Feb-19
1417,73,102,45000,H,7-Dec-20
1418,128,62,49000,H,30-Oct-19
1419,123,75,37500,B,19-Jan-21
1420,300,249,47000,E,16-Sep-20
1421,302,132,32000,J,27-Jun-21
1422,377,30,47500,J,8-Aug-21
1423,20,281,24500,B,25-Jul-20
1424,25,63,14500,C,12-Sep-19
1425,310,103,36000,E,26-Nov-20
1426,22,74,40000,B,11-Aug-19
1427,28,153,44500,F,23-Apr-20
1428,17,268,44000,H,10-Dec-19
1429,394,242,25000,H,4-Jan-21
1430,275,3,22500,I,9-Apr-19
1431,58,243,43000,B,16-Sep-21
1432,19,161,48000,E,7-Feb-19
1433,185,3,16000,A,28-Mar-19
1434,308,43,5000,J,15-Jun-19
1435,370,165,29000,I,5-Apr-19
1436,60,261,47500,C,14-Aug-21
1437,390,53,15000,B,5-May-19
1438,365,112,6000,G,17-Sep-21
1439,60,218,33000,C,19-Nov-19
1440,330,139,16500,B,2-Dec-19
1441,6,291,20500,F,16-Oct-20
1442,80,198,13500,A,8-May-21
1443,162,227,45500,F,5-Jul-20
1444,397,175,36500,J,16-Sep-21
1445,382,89,32000,H,6-Jul-19
1446,124,173,8000,G,20-Jun-19
1447,379,233,12000,B,6-Apr-19
1448,162,92,34000,H,4-Apr-21
1449,157,267,43500,E,11-May-19
1450,218,212,28000,A,18-May-21
1451,381,292,1000,D,1-Jul-19
1452,28,279,31000,J,20-Apr-20
1453,207,13,45000,E,18-Feb-21
1454,285,116,33500,E,8-Apr-19
1455,175,108,20500,C,25-Feb-20
1456,156,243,2500,E,17-Sep-21
1457,365,185,44500,D,26-Jul-20
1458,97,250,3500,D,6-Aug-20
1459,57,207,40500,E,10-Feb-19
1460,66,70,2000,F,17-Mar-19
1461,27,99,6000,E,23-Jul-21
